id,date,store_nbr,product_type,sales,special_offer
382548,2013-08-03,42,GROCERY I,0.0,0
26659,2013-01-15,7,POULTRY,236.976,0
1008266,2014-07-21,49,HOME APPLIANCES,1.0,0
1483640,2015-04-15,37,PET SUPPLIES,0.0,0
2777850,2017-04-12,50,DELI,328.849,3
459975,2013-09-16,15,LINGERIE,7.0,0
1887528,2015-11-28,2,PLAYERS AND ELECTRONICS,10.0,0
2530230,2016-11-23,52,LINGERIE,0.0,0
569751,2013-11-16,45,CELEBRATION,0.0,0
551357,2013-11-06,29,PET SUPPLIES,0.0,0
528365,2013-10-24,34,BEAUTY,2.0,0
714595,2014-02-07,1,GROCERY II,3.0,0
841239,2014-04-19,13,BEVERAGES,1152.0,0
2113414,2016-04-03,8,POULTRY,1068.014,0
483454,2013-09-29,24,BOOKS,0.0,0
1123389,2014-09-24,3,BEVERAGES,6921.0,4
454619,2013-09-13,15,FROZEN FOODS,49.0,0
1422857,2015-03-12,31,PREPARED FOODS,64.0,0
565220,2013-11-14,18,PREPARED FOODS,41.0,0
1499627,2015-04-24,36,DAIRY,432.0,2
1269110,2014-12-15,18,PREPARED FOODS,60.0,0
115320,2013-03-06,44,HOME CARE,0.0,0
125226,2013-03-12,22,MEATS,0.0,0
1548827,2015-05-22,17,BREAD/BAKERY,159.0,0
637419,2013-12-24,43,MEATS,69.928,0
2699723,2017-02-27,9,PET SUPPLIES,8.0,0
2487541,2016-10-30,6,BABY CARE,0.0,0
1315942,2015-01-11,32,BABY CARE,0.0,0
1899037,2015-12-04,42,LADIESWEAR,10.0,0
1920949,2015-12-16,8,LADIESWEAR,45.0,0
2809103,2017-04-30,28,FROZEN FOODS,87.0,4
1498206,2015-04-23,46,CELEBRATION,0.0,0
2023756,2016-02-13,41,SCHOOL AND OFFICE SUPPLIES,0.0,0
2771996,2017-04-09,36,PREPARED FOODS,40.175,0
1926767,2015-12-20,20,PREPARED FOODS,135.832,0
1776301,2015-09-26,49,EGGS,536.0,0
2275574,2016-07-03,8,PET SUPPLIES,36.0,0
1302754,2015-01-04,12,GROCERY II,4.0,0
1672994,2015-07-30,5,PET SUPPLIES,2.0,0
2823222,2017-05-08,24,CELEBRATION,11.0,1
2415250,2016-09-20,27,GROCERY II,12.0,0
2295272,2016-07-15,10,MAGAZINES,0.0,0
2267993,2016-06-29,45,BEAUTY,5.0,0
425344,2013-08-27,43,CLEANING,675.0,0
263767,2013-05-29,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
2209267,2016-05-27,47,HOME AND KITCHEN II,105.0,2
815932,2014-04-04,52,CLEANING,0.0,0
194382,2013-04-20,13,GROCERY I,3450.0,0
2539097,2016-11-28,51,FROZEN FOODS,246.395,3
2562855,2016-12-12,19,DELI,377.0,8
2497285,2016-11-05,29,EGGS,153.0,5
1513927,2015-05-02,37,LADIESWEAR,0.0,0
1329289,2015-01-18,7,HOME AND KITCHEN II,19.0,0
1760683,2015-09-18,11,BABY CARE,1.0,0
2517917,2016-11-16,8,HOME APPLIANCES,0.0,0
2177381,2016-05-09,52,DAIRY,0.0,0
334303,2013-07-07,39,GROCERY II,19.0,0
1244711,2014-12-01,33,HOME APPLIANCES,0.0,0
1764772,2015-09-20,25,SCHOOL AND OFFICE SUPPLIES,0.0,0
28382,2013-01-16,6,BEAUTY,3.0,0
2209161,2016-05-27,44,DELI,840.621,71
1829174,2015-10-26,32,HOME APPLIANCES,1.0,0
360804,2013-07-22,32,HOME AND KITCHEN I,0.0,0
962674,2014-06-26,2,SCHOOL AND OFFICE SUPPLIES,0.0,0
2817113,2017-05-04,52,BEAUTY,6.0,1
926358,2014-06-05,50,HOME AND KITCHEN I,0.0,0
979018,2014-07-05,29,CLEANING,0.0,0
1091112,2014-09-06,24,AUTOMOTIVE,4.0,0
2952151,2017-07-19,41,BOOKS,0.0,0
2088142,2016-03-20,49,BABY CARE,0.0,0
1716483,2015-08-24,20,LINGERIE,3.0,0
1945437,2015-12-31,44,LINGERIE,12.0,0
2961726,2017-07-25,10,DELI,301.0,7
85188,2013-02-17,49,HOME AND KITCHEN I,0.0,0
1011242,2014-07-23,32,MAGAZINES,0.0,0
141013,2013-03-21,16,BOOKS,0.0,0
665244,2014-01-10,24,PRODUCE,3504.497,0
974330,2014-07-02,47,BREAD/BAKERY,912.294,0
2800434,2017-04-25,34,LINGERIE,12.0,0
1507379,2015-04-28,53,BREAD/BAKERY,260.181,3
1313379,2015-01-10,10,GROCERY I,2389.0,5
2025352,2016-02-14,37,EGGS,133.0,0
2386028,2016-09-03,7,PREPARED FOODS,248.195,0
2071330,2016-03-11,27,LADIESWEAR,4.0,0
424270,2013-08-27,13,"LIQUOR,WINE,BEER",11.0,0
763094,2014-03-06,20,BEAUTY,0.0,0
2816273,2017-05-04,29,LAWN AND GARDEN,0.0,0
2921371,2017-07-02,28,GROCERY II,45.0,1
1130983,2014-09-28,42,CLEANING,0.0,0
2382780,2016-09-02,16,HOME AND KITCHEN I,25.0,0
674494,2014-01-15,34,CLEANING,843.0,0
2174998,2016-05-08,36,BABY CARE,0.0,0
380280,2013-08-02,29,LINGERIE,0.0,0
1485223,2015-04-16,31,PERSONAL CARE,258.0,0
1896008,2015-12-02,8,PET SUPPLIES,10.0,0
807326,2014-03-31,11,HARDWARE,2.0,0
36589,2013-01-21,35,PERSONAL CARE,67.0,0
1354201,2015-02-01,6,GROCERY II,42.0,0
2448672,2016-10-09,15,CELEBRATION,4.0,0
2689828,2017-02-22,30,SCHOOL AND OFFICE SUPPLIES,0.0,0
2382722,2016-09-02,14,MAGAZINES,6.0,0
2297690,2016-07-16,28,SEAFOOD,10.0,2
1837107,2015-10-30,54,PRODUCE,404.586,0
1604104,2015-06-22,18,CLEANING,585.0,1
1340300,2015-01-25,16,BREAD/BAKERY,399.0,2
2731365,2017-03-17,46,LINGERIE,4.0,0
1829801,2015-10-26,5,HOME APPLIANCES,0.0,0
2748489,2017-03-27,27,HOME CARE,269.0,5
2867242,2017-06-02,1,BOOKS,0.0,0
1500261,2015-04-24,53,HOME AND KITCHEN I,6.0,0
433243,2013-09-01,15,LADIESWEAR,0.0,0
457447,2013-09-14,44,BABY CARE,0.0,0
2745996,2017-03-25,8,AUTOMOTIVE,9.0,0
2407077,2016-09-15,47,MEATS,761.242,0
372330,2013-07-28,6,MEATS,617.412,0
31628,2013-01-18,46,HARDWARE,0.0,0
2363713,2016-08-22,30,"LIQUOR,WINE,BEER",37.0,0
2652206,2017-02-01,25,PREPARED FOODS,48.846,1
675614,2014-01-16,16,BREAD/BAKERY,184.0,0
1640852,2015-07-12,48,PET SUPPLIES,12.0,0
2441726,2016-10-05,2,MAGAZINES,5.0,0
1092987,2014-09-07,26,PLAYERS AND ELECTRONICS,4.0,0
1144818,2014-10-06,30,HOME AND KITCHEN I,9.0,0
23467,2013-01-14,18,BOOKS,0.0,0
2159190,2016-04-29,42,AUTOMOTIVE,4.0,0
109199,2013-03-03,23,BEAUTY,2.0,0
2685864,2017-02-20,2,PLAYERS AND ELECTRONICS,2.0,0
709775,2014-02-04,24,FROZEN FOODS,151.921,0
508521,2013-10-13,27,MEATS,287.106,0
2452415,2016-10-11,2,LAWN AND GARDEN,2.0,0
763503,2014-03-06,31,HOME AND KITCHEN I,10.0,0
410927,2013-08-19,39,FROZEN FOODS,42.0,0
737664,2014-02-19,7,HOME AND KITCHEN I,0.0,0
412641,2013-08-20,37,DELI,147.206,0
1710916,2015-08-21,14,SCHOOL AND OFFICE SUPPLIES,3.0,0
2171798,2016-05-06,46,BEAUTY,8.0,0
107476,2013-03-02,24,POULTRY,370.07202,0
1051348,2014-08-14,9,BABY CARE,0.0,0
513779,2013-10-16,25,BEAUTY,0.0,0
2477108,2016-10-25,12,PREPARED FOODS,47.0,0
795411,2014-03-24,27,GROCERY I,2198.0,0
2622616,2017-01-15,45,CLEANING,4267.0,21
436756,2013-09-03,14,BABY CARE,0.0,0
770534,2014-03-10,29,HOME APPLIANCES,0.0,0
2157863,2016-04-28,54,PET SUPPLIES,0.0,0
275406,2013-06-04,36,LINGERIE,3.0,0
1878108,2015-11-22,6,GROCERY I,7416.0,41
2694192,2017-02-24,53,CELEBRATION,7.0,0
492232,2013-10-04,20,BOOKS,0.0,0
2589574,2016-12-28,18,SCHOOL AND OFFICE SUPPLIES,0.0,0
2477044,2016-10-25,10,SCHOOL AND OFFICE SUPPLIES,0.0,0
993613,2014-07-13,38,HOME AND KITCHEN II,14.0,0
2587087,2016-12-26,48,LADIESWEAR,41.0,0
504520,2013-10-11,15,HOME AND KITCHEN II,0.0,0
606951,2013-12-07,39,HOME AND KITCHEN I,0.0,0
95798,2013-02-23,46,SEAFOOD,68.401,0
2577310,2016-12-20,24,EGGS,214.0,0
438742,2013-09-04,2,CLEANING,1068.0,0
257558,2013-05-25,35,PET SUPPLIES,0.0,0
661272,2014-01-08,13,HOME CARE,147.0,0
2601361,2017-01-03,49,BOOKS,2.0,0
2860103,2017-05-28,9,PET SUPPLIES,12.0,0
2255539,2016-06-22,45,"LIQUOR,WINE,BEER",149.0,0
1129630,2014-09-27,54,CLEANING,1163.0,1
1111752,2014-09-17,52,HOME AND KITCHEN I,0.0,0
375744,2013-07-30,51,CELEBRATION,0.0,0
1439294,2015-03-21,42,SEAFOOD,0.0,0
834457,2014-04-15,22,LADIESWEAR,0.0,0
2336359,2016-08-07,13,PERSONAL CARE,261.0,6
41231,2013-01-24,16,HARDWARE,0.0,0
2485405,2016-10-29,45,EGGS,430.0,1
1468469,2015-04-07,12,BEAUTY,0.0,0
923718,2014-06-04,27,HOME AND KITCHEN I,0.0,0
670759,2014-01-13,3,BABY CARE,0.0,0
406104,2013-08-16,53,CELEBRATION,0.0,0
93443,2013-02-22,30,LAWN AND GARDEN,0.0,0
1614841,2015-06-28,19,LADIESWEAR,15.0,0
2104168,2016-03-29,48,"LIQUOR,WINE,BEER",167.0,0
2343540,2016-08-11,15,GROCERY I,2455.0,39
1402184,2015-02-28,51,HARDWARE,2.0,0
477693,2013-09-26,12,HOME CARE,0.0,0
119562,2013-03-09,14,BEVERAGES,692.0,0
1416928,2015-03-09,16,CLEANING,1255.0,0
58584,2013-02-02,52,DELI,0.0,0
326383,2013-07-03,17,GROCERY II,9.0,0
1210556,2014-11-12,25,HOME APPLIANCES,0.0,0
1429655,2015-03-16,22,PREPARED FOODS,0.0,0
2179361,2016-05-10,9,DAIRY,717.0,7
2412104,2016-09-18,39,BEAUTY,8.0,0
896587,2014-05-20,16,EGGS,331.0,0
2494099,2016-11-03,39,PERSONAL CARE,706.0,8
896360,2014-05-20,1,HARDWARE,1.0,0
1273773,2014-12-17,49,CELEBRATION,28.0,0
740532,2014-02-21,37,GROCERY I,3270.0,0
822497,2014-04-08,37,BREAD/BAKERY,481.478,0
1722906,2015-08-27,50,DELI,310.103,0
1457235,2015-03-31,46,LINGERIE,8.0,0
1678261,2015-08-02,48,GROCERY II,111.0,0
803676,2014-03-28,9,PLAYERS AND ELECTRONICS,4.0,0
1560774,2015-05-28,51,CELEBRATION,0.0,0
1995537,2016-01-28,5,PLAYERS AND ELECTRONICS,3.0,0
1889020,2015-11-29,12,BABY CARE,0.0,0
2389403,2016-09-05,51,BREAD/BAKERY,917.921,11
176935,2013-04-10,23,"LIQUOR,WINE,BEER",29.0,0
1031353,2014-08-03,47,BOOKS,0.0,0
1435298,2015-03-19,30,PREPARED FOODS,23.0,0
486412,2013-09-30,7,PERSONAL CARE,146.0,0
1620557,2015-07-01,29,PET SUPPLIES,3.0,0
1927091,2015-12-20,3,MAGAZINES,48.0,0
2941602,2017-07-13,45,HOME AND KITCHEN I,71.0,12
83635,2013-02-16,6,GROCERY II,69.0,0
1676315,2015-08-01,43,HARDWARE,2.0,0
2846622,2017-05-21,30,DELI,161.0,5
838756,2014-04-17,42,POULTRY,0.0,0
2605833,2017-01-06,24,LINGERIE,25.0,0
2464065,2016-10-17,46,LINGERIE,3.0,0
1643944,2015-07-14,35,HOME AND KITCHEN II,10.0,0
1360601,2015-02-05,35,FROZEN FOODS,43.0,1
964236,2014-06-27,14,DELI,143.0,0
50982,2013-01-29,39,PRODUCE,0.0,0
2066520,2016-03-08,41,PLAYERS AND ELECTRONICS,7.0,0
1188120,2014-10-30,45,LINGERIE,0.0,0
1679332,2015-08-03,28,POULTRY,151.125,0
249134,2013-05-20,49,HOME APPLIANCES,0.0,0
268532,2013-05-31,43,FROZEN FOODS,28.244,0
2197903,2016-05-21,29,BOOKS,0.0,0
2350322,2016-08-14,54,PREPARED FOODS,90.0,0
2003364,2016-02-02,20,AUTOMOTIVE,14.0,0
1324517,2015-01-16,22,PREPARED FOODS,0.0,0
970745,2014-06-30,46,HOME APPLIANCES,0.0,0
449825,2013-09-10,30,BEAUTY,1.0,0
2133906,2016-04-15,32,PLAYERS AND ELECTRONICS,1.0,0
2139655,2016-04-18,44,BABY CARE,0.0,0
1772873,2015-09-24,52,HARDWARE,0.0,0
1080263,2014-08-31,2,DAIRY,1117.0,1
444820,2013-09-07,4,GROCERY II,25.0,0
1545427,2015-05-20,21,BOOKS,0.0,0
1677125,2015-08-02,16,SEAFOOD,2.0,0
1207420,2014-11-10,37,HOME AND KITCHEN II,7.0,0
383376,2013-08-04,16,HOME AND KITCHEN I,0.0,0
143710,2013-03-22,40,POULTRY,48.098,0
2086426,2016-03-19,50,BABY CARE,0.0,0
363133,2013-07-23,48,BABY CARE,0.0,0
2151006,2016-04-25,13,AUTOMOTIVE,0.0,0
351973,2013-07-17,34,POULTRY,67.271,0
2292277,2016-07-13,26,SCHOOL AND OFFICE SUPPLIES,0.0,0
1327358,2015-01-17,51,SEAFOOD,69.193,0
894075,2014-05-18,45,CELEBRATION,0.0,0
2364096,2016-08-22,41,DELI,181.467,4
802704,2014-03-28,31,GROCERY I,2924.0,0
214095,2013-05-01,16,MEATS,111.868004,0
1700462,2015-08-15,21,BREAD/BAKERY,1001.0,0
2271021,2016-07-01,3,PLAYERS AND ELECTRONICS,13.0,0
2524274,2016-11-20,36,BREAD/BAKERY,553.0,76
2142318,2016-04-20,19,MEATS,98.24,2
945846,2014-06-16,48,AUTOMOTIVE,13.0,0
2867304,2017-06-02,11,AUTOMOTIVE,5.0,0
344969,2013-07-13,38,LAWN AND GARDEN,15.0,0
2456495,2016-10-13,34,DAIRY,506.0,13
1212917,2014-11-13,41,BEAUTY,1.0,0
1535840,2015-05-14,51,LAWN AND GARDEN,1.0,0
1667808,2015-07-27,54,LINGERIE,5.0,0
2799998,2017-04-25,22,HARDWARE,0.0,0
1579416,2015-06-08,25,BEVERAGES,1647.0,2
1129919,2014-09-28,12,SEAFOOD,0.0,0
134935,2013-03-17,44,SCHOOL AND OFFICE SUPPLIES,0.0,0
2015716,2016-02-09,17,EGGS,228.0,0
2440823,2016-10-04,44,FROZEN FOODS,441.479,3
1949851,2016-01-03,19,GROCERY II,20.0,2
2205144,2016-05-25,31,HOME CARE,151.0,4
813292,2014-04-03,29,CLEANING,0.0,0
2770313,2017-04-08,39,PREPARED FOODS,80.882,0
2004307,2016-02-02,46,LADIESWEAR,12.0,0
2307189,2016-07-21,44,PLAYERS AND ELECTRONICS,43.0,0
5510,2013-01-04,13,SEAFOOD,0.0,0
1562143,2015-05-29,4,"LIQUOR,WINE,BEER",115.0,0
1995878,2016-01-29,10,BREAD/BAKERY,70.0,0
1799368,2015-10-09,46,EGGS,205.0,27
501054,2013-10-09,18,HOME AND KITCHEN I,0.0,0
1638302,2015-07-11,27,HOME APPLIANCES,0.0,0
470427,2013-09-21,9,GROCERY I,6329.0,0
1745773,2015-09-09,42,CLEANING,767.0,3
1214550,2014-11-14,37,HOME CARE,197.0,0
2628858,2017-01-19,20,GROCERY I,2838.301,53
1824705,2015-10-23,8,BEVERAGES,4108.0,2
2564321,2016-12-13,1,MAGAZINES,7.0,0
423399,2013-08-26,39,DELI,126.891,0
16022,2013-01-09,9,HOME APPLIANCES,0.0,0
64300,2013-02-06,13,HOME AND KITCHEN II,0.0,0
1670227,2015-07-29,22,SCHOOL AND OFFICE SUPPLIES,0.0,0
119611,2013-03-09,15,LADIESWEAR,0.0,0
2350729,2016-08-15,17,CLEANING,1209.0,15
2416153,2016-09-20,51,PERSONAL CARE,187.0,7
1909225,2015-12-10,29,EGGS,100.0,0
555869,2013-11-08,6,HOME APPLIANCES,0.0,0
1547068,2015-05-21,17,POULTRY,265.353,14
163754,2013-04-02,53,DAIRY,0.0,0
2895557,2017-06-17,53,BREAD/BAKERY,699.306,0
786593,2014-03-19,3,BREAD/BAKERY,1017.343,0
2884309,2017-06-11,38,EGGS,203.0,3
700334,2014-01-30,1,DAIRY,550.0,0
2254544,2016-06-22,18,HOME APPLIANCES,0.0,0
1366277,2015-02-08,44,FROZEN FOODS,637.73,3
651484,2014-01-02,38,SCHOOL AND OFFICE SUPPLIES,0.0,0
1096023,2014-09-09,11,PLAYERS AND ELECTRONICS,7.0,0
1305784,2015-01-05,47,CLEANING,3197.0,1
2687161,2017-02-20,7,BOOKS,0.0,0
2269556,2016-06-30,39,HARDWARE,5.0,0
2257245,2016-06-23,43,GROCERY I,2486.0,23
1152452,2014-10-10,44,PET SUPPLIES,22.0,0
520405,2013-10-20,10,POULTRY,204.139,0
1015470,2014-07-25,50,PLAYERS AND ELECTRONICS,16.0,0
2845716,2017-05-20,54,PLAYERS AND ELECTRONICS,5.0,0
1239148,2014-11-28,27,SCHOOL AND OFFICE SUPPLIES,0.0,0
174501,2013-04-08,54,PRODUCE,0.0,0
1396256,2015-02-25,35,PET SUPPLIES,0.0,0
1935404,2015-12-26,13,LAWN AND GARDEN,0.0,0
777062,2014-03-14,12,FROZEN FOODS,45.0,0
1618673,2015-06-30,26,MAGAZINES,0.0,0
180277,2013-04-12,17,SCHOOL AND OFFICE SUPPLIES,0.0,0
718570,2014-02-09,20,POULTRY,0.0,0
2652950,2017-02-01,46,HARDWARE,2.0,0
2827837,2017-05-10,53,BABY CARE,0.0,0
1468910,2015-04-07,24,HARDWARE,1.0,0
1731728,2015-09-01,48,LAWN AND GARDEN,1.0,0
2558417,2016-12-09,43,PET SUPPLIES,0.0,0
77679,2013-02-13,38,PRODUCE,0.0,0
177972,2013-04-10,52,BEVERAGES,0.0,0
2601008,2017-01-03,39,HARDWARE,4.0,0
351617,2013-07-17,25,BEAUTY,1.0,0
2502368,2016-11-08,21,FROZEN FOODS,51.0,2
1847118,2015-11-05,36,DELI,251.396,0
139546,2013-03-20,24,"LIQUOR,WINE,BEER",80.0,0
1894432,2015-12-02,14,BABY CARE,0.0,0
1352194,2015-01-31,49,LADIESWEAR,0.0,0
1791793,2015-10-05,33,PERSONAL CARE,337.0,0
1285676,2014-12-24,32,PREPARED FOODS,8.0,0
2895249,2017-06-17,44,PLAYERS AND ELECTRONICS,54.0,1
1900579,2015-12-05,36,EGGS,134.0,1
2755261,2017-03-31,17,PERSONAL CARE,314.0,13
2729477,2017-03-16,43,HARDWARE,0.0,0
2568769,2016-12-15,34,HOME AND KITCHEN II,30.0,2
303271,2013-06-20,19,BABY CARE,0.0,0
735483,2014-02-18,45,GROCERY I,6413.0,0
1125214,2014-09-25,30,GROCERY II,0.0,0
2079956,2016-03-16,19,SEAFOOD,0.0,0
1363336,2015-02-07,12,CLEANING,1035.0,0
1023818,2014-07-30,35,PET SUPPLIES,0.0,0
2522715,2016-11-19,41,PRODUCE,2064.367,7
2752099,2017-03-29,28,SCHOOL AND OFFICE SUPPLIES,71.0,6
1602034,2015-06-21,1,HOME AND KITCHEN II,7.0,0
150741,2013-03-26,38,PRODUCE,1.0,0
589921,2013-11-28,11,GROCERY II,15.0,0
2675394,2017-02-14,26,HOME CARE,49.0,4
1846081,2015-11-04,7,POULTRY,1038.545,0
922551,2014-06-03,44,BEVERAGES,4396.0,0
1561759,2015-05-29,3,BABY CARE,0.0,0
930111,2014-06-07,7,CELEBRATION,0.0,0
1621601,2015-07-01,9,HARDWARE,1.0,0
1516969,2015-05-04,22,PERSONAL CARE,0.0,0
1770764,2015-09-23,43,HOME APPLIANCES,0.0,0
1263805,2014-12-12,2,BOOKS,0.0,0
1724754,2015-08-28,52,DELI,0.0,0
2043042,2016-02-24,33,GROCERY I,2698.0,48
337528,2013-07-09,3,BOOKS,0.0,0
1530002,2015-05-11,38,MAGAZINES,7.0,0
2574032,2016-12-18,31,SEAFOOD,9.0,0
1704561,2015-08-17,36,GROCERY I,2703.397,3
1488918,2015-04-18,35,MEATS,212.927,0
2734442,2017-03-19,32,PREPARED FOODS,16.0,0
2493874,2016-11-03,32,SCHOOL AND OFFICE SUPPLIES,0.0,0
2015815,2016-02-09,2,EGGS,183.0,0
1772895,2015-09-24,53,BEVERAGES,1135.0,8
2888672,2017-06-14,10,HOME APPLIANCES,0.0,0
973751,2014-07-02,30,LAWN AND GARDEN,0.0,0
43907,2013-01-25,40,HOME APPLIANCES,0.0,0
1314820,2015-01-10,50,BABY CARE,0.0,0
1519974,2015-05-05,7,PLAYERS AND ELECTRONICS,0.0,0
2475776,2016-10-24,25,HOME APPLIANCES,0.0,0
1952524,2016-01-04,43,GROCERY II,19.0,0
1169862,2014-10-20,33,GROCERY I,2743.0,5
261119,2013-05-27,35,MAGAZINES,0.0,0
1324621,2015-01-16,26,BABY CARE,0.0,0
331010,2013-07-05,46,LAWN AND GARDEN,6.0,0
422139,2013-08-25,53,BEVERAGES,0.0,0
898190,2014-05-21,10,PREPARED FOODS,3.0,0
761780,2014-03-05,33,DAIRY,555.0,0
195122,2013-04-20,33,PET SUPPLIES,0.0,0
2156543,2016-04-28,18,PET SUPPLIES,2.0,0
1704952,2015-08-17,47,CLEANING,2166.0,3
2959995,2017-07-24,11,PLAYERS AND ELECTRONICS,18.0,0
192895,2013-04-19,21,EGGS,0.0,0
1427043,2015-03-14,49,MEATS,846.694,1
1308532,2015-01-07,24,HOME AND KITCHEN II,11.0,0
2943218,2017-07-14,40,HARDWARE,1.0,0
332335,2013-07-06,33,PERSONAL CARE,323.0,0
891744,2014-05-17,3,HOME CARE,0.0,0
470559,2013-09-22,12,GROCERY I,2648.0,0
1752668,2015-09-13,36,BREAD/BAKERY,802.0,66
834687,2014-04-15,29,HOME CARE,0.0,0
2472137,2016-10-22,23,DAIRY,492.0,7
1137692,2014-10-02,30,HOME APPLIANCES,0.0,0
2565605,2016-12-13,45,LAWN AND GARDEN,33.0,0
2737152,2017-03-21,1,AUTOMOTIVE,8.0,0
181261,2013-04-12,44,PERSONAL CARE,296.0,0
1324532,2015-01-16,23,FROZEN FOODS,104.942,2
1720866,2015-08-26,43,HOME AND KITCHEN I,18.0,1
2832407,2017-05-13,31,HOME APPLIANCES,0.0,0
398597,2013-08-12,42,MAGAZINES,0.0,0
1502256,2015-04-26,1,PRODUCE,17.0,0
2533859,2016-11-25,54,LAWN AND GARDEN,0.0,0
1045213,2014-08-11,36,BOOKS,0.0,0
273791,2013-06-03,40,MAGAZINES,0.0,0
480225,2013-09-27,33,DELI,122.0,0
2891330,2017-06-15,35,BEAUTY,1.0,1
1553141,2015-05-24,37,PREPARED FOODS,136.091,0
1865643,2015-11-15,6,LINGERIE,12.0,0
1982633,2016-01-21,38,PET SUPPLIES,3.0,0
618299,2013-12-13,8,FROZEN FOODS,928.37897,0
508514,2013-10-13,27,HOME APPLIANCES,0.0,0
2383001,2016-09-02,22,BREAD/BAKERY,136.0,8
2114673,2016-04-04,43,AUTOMOTIVE,12.0,0
2943492,2017-07-14,48,MEATS,1662.3151,47
1011807,2014-07-23,48,PLAYERS AND ELECTRONICS,22.0,0
1568801,2015-06-02,27,HARDWARE,3.0,0
228945,2013-05-09,32,MEATS,70.841,0
2025908,2016-02-14,52,BREAD/BAKERY,0.0,0
764181,2014-03-06,50,AUTOMOTIVE,18.0,0
285320,2013-06-10,15,BEAUTY,4.0,0
1950285,2016-01-03,30,HOME CARE,141.0,0
1717008,2015-08-24,35,HOME CARE,92.0,2
243257,2013-05-17,34,HARDWARE,0.0,0
130191,2013-03-15,12,CELEBRATION,0.0,0
271676,2013-06-02,31,LAWN AND GARDEN,1.0,0
981275,2014-07-06,41,LAWN AND GARDEN,10.0,0
415735,2013-08-22,24,BABY CARE,0.0,0
621730,2013-12-15,53,EGGS,0.0,0
353724,2013-07-18,33,PRODUCE,0.0,0
2505860,2016-11-10,2,BREAD/BAKERY,611.0,8
92404,2013-02-21,51,BOOKS,0.0,0
505711,2013-10-11,48,LADIESWEAR,0.0,0
1790440,2015-10-04,45,PERSONAL CARE,1523.0,4
2167122,2016-05-04,15,GROCERY I,3460.0,53
793336,2014-03-23,19,HOME AND KITCHEN II,12.0,0
2180986,2016-05-11,53,HOME AND KITCHEN II,15.0,10
1601990,2015-06-20,9,BREAD/BAKERY,646.0,0
2730631,2017-03-17,26,GROCERY II,5.0,0
2933401,2017-07-09,15,SCHOOL AND OFFICE SUPPLIES,0.0,0
580060,2013-11-22,34,LADIESWEAR,0.0,0
463707,2013-09-18,2,MEATS,427.287,0
368791,2013-07-26,7,HOME AND KITCHEN II,0.0,0
47487,2013-01-27,41,AUTOMOTIVE,4.0,0
1339046,2015-01-24,30,BREAD/BAKERY,170.0,0
1048307,2014-08-13,22,PREPARED FOODS,0.0,0
998069,2014-07-16,13,HOME APPLIANCES,0.0,0
1349692,2015-01-30,29,PERSONAL CARE,0.0,0
414210,2013-08-21,30,PLAYERS AND ELECTRONICS,0.0,0
2418315,2016-09-22,13,DELI,99.0,4
2699439,2017-02-27,50,CELEBRATION,70.0,0
2955234,2017-07-21,28,HOME CARE,169.0,7
2113361,2016-04-03,7,DAIRY,1806.0,1
2309045,2016-07-22,47,BEAUTY,11.0,0
1522394,2015-05-07,25,BREAD/BAKERY,228.306,2
2435828,2016-10-01,53,SEAFOOD,11.0,0
1736780,2015-09-04,4,MAGAZINES,1.0,0
2366128,2016-08-23,48,POULTRY,666.14,1
1845842,2015-11-04,5,LAWN AND GARDEN,0.0,0
1595337,2015-06-17,21,HOME CARE,0.0,0
1007348,2014-07-21,23,MAGAZINES,0.0,0
1358367,2015-02-04,22,LINGERIE,0.0,0
1691402,2015-08-10,17,LAWN AND GARDEN,0.0,0
1947045,2016-01-01,4,GROCERY I,0.0,0
2079052,2016-03-15,43,LADIESWEAR,0.0,0
1430448,2015-03-16,44,PRODUCE,1.0,0
1011354,2014-07-23,36,BEVERAGES,1193.0,1
1930236,2015-12-22,19,AUTOMOTIVE,14.0,0
73688,2013-02-11,26,SEAFOOD,3.0,0
2733719,2017-03-19,12,SEAFOOD,2.0,0
1845110,2015-11-04,3,HARDWARE,3.0,0
880994,2014-05-11,28,PET SUPPLIES,0.0,0
1727455,2015-08-30,29,BOOKS,0.0,0
1742440,2015-09-07,49,CLEANING,1785.0,3
579318,2013-11-22,14,BEVERAGES,276.0,0
2902266,2017-06-21,41,HOME AND KITCHEN I,21.0,1
589206,2013-11-27,40,MEATS,38.864,0
1797612,2015-10-08,47,BEVERAGES,5416.0,6
1619666,2015-06-30,53,PET SUPPLIES,2.0,0
2930137,2017-07-07,24,BABY CARE,3.0,0
111761,2013-03-04,44,MAGAZINES,0.0,0
1301768,2015-01-03,34,HOME APPLIANCES,2.0,0
230957,2013-05-10,39,MAGAZINES,0.0,0
778826,2014-03-15,11,PET SUPPLIES,1.0,0
2971622,2017-07-30,38,BREAD/BAKERY,509.637,0
1303622,2015-01-04,36,MAGAZINES,0.0,0
2552147,2016-12-06,18,PET SUPPLIES,1.0,0
1276263,2014-12-19,19,LINGERIE,4.0,0
1214652,2014-11-14,4,LINGERIE,4.0,0
781495,2014-03-16,36,"LIQUOR,WINE,BEER",0.0,0
1645115,2015-07-15,18,SEAFOOD,1.192,0
2749216,2017-03-27,47,LADIESWEAR,16.0,0
2657489,2017-02-04,23,SEAFOOD,10.538,1
